bath,bed,price,size,street,where
1.0,1.0,1600,505.0,18-16 26th Rd #1R,Astoria
3.0,3.0,13800,1654.0,212 Warren Street #14G,Battery Park City
1.0,2.0,2150,800.0,337 Knickerbocker Avenue #1,Bushwick
1.0,2.0,2150,800.0,337 Knickerbocker Avenue #1,Bushwick
1.0,1.0,3733,636.0,401 East 34th Street #S11G,Murray Hill
2.0,2.0,8750,1244.0,311 West Broadway #8D,Soho
1.5,2.5,2650,1400.0,65-36 99th Street #5F,Rego Park
1.0,1.0,3250,800.0,505 West 47th Street #5ES,Midtown West
1.0,2.0,3025,700.0,53 Broadway #306A,Williamsburg
1.0,2.0,3600,800.0,21 Judge Street #1C,East Williamsburg
2.0,2.0,5300,1273.0,120 North 7th Street #2F,Williamsburg
1.0,2.0,2400,1200.0,263 Brooklyn Avenue #2,Crown Heights
1.0,1.0,2000,1100.0,1032 Bergen Street #1,Crown Heights
1.0,1.0,3690,788.0,101 W. 90th Street #8K,Upper West Side
1.0,2.0,2200,1050.0,2925 West 5th Street #16,Coney Island
1.0,1.0,1600,735.0,7410 Ridge Boulevard #1B,Bay Ridge
1.0,1.0,3645,684.0,22 North 6th Street #17G,Williamsburg
1.0,2.0,3250,860.0,26-38 21st Street #9K,Astoria
1.0,1.0,3375,764.0,101 W. 90th Street #17A,Upper West Side
2.0,2.0,6995,1187.0,200 North End Avenue #25C,Battery Park City
1.0,2.0,1835,645.0,510 Ocean Parkway #3E,Kensington
1.5,2.0,2500,1100.0,98-01 67th Avenue #12P,Rego Park
2.0,3.0,4495,1500.0,594 Amsterdam Avenue #4A,Upper West Side
2.0,3.0,5770,1205.0,203 North 8th Street #3A,Williamsburg
2.0,2.0,7250,1308.0,210 East 68th Street #15L,Lenox Hill
2.0,2.0,5780,1120.0,730 Columbus Avenue #15C,Upper West Side
2.0,1.0,4000,1027.0,40 North 4th Street #2G,Williamsburg
1.0,1.0,3400,635.0,300 Rector Place #6P,Battery Park City
1.0,2.0,4171,880.0,81 Fleet Place #12E,Downtown Brooklyn
1.0,1.0,4695,704.0,123 Washington Street #43E,Financial District
2.0,2.0,4500,820.0,43 West 61st Street #22J,Lincoln Square
1.0,1.0,3255,666.0,81 Fleet Place #12B,Downtown Brooklyn
1.0,1.0,3115,688.0,456 Grand Street #4I,Williamsburg
1.0,1.0,3046,737.0,456 Grand Street #2B,Williamsburg
1.0,1.0,3200,800.0,26 Broadway #503,Williamsburg
1.0,1.0,3750,800.0,208 East Broadway #J1803,Lower East Side
2.0,2.0,6500,1340.0,111 Fulton Street #614,Fulton/Seaport
2.0,3.0,10500,2900.0,208 West 30th Street #602,Chelsea
2.0,2.0,17500,1448.0,151 East 85th Street #12K,Upper East Side
2.0,2.0,4695,1025.0,204 Huntington Street #PH4,Carroll Gardens
2.0,2.0,3579,1200.0,275 Park Avenue #6P,Clinton Hill
2.5,2.0,7995,1256.0,100 United Nations Plaza #3G,Turtle Bay
1.0,1.0,2100,650.0,605 West 170th Street #5E,Washington Heights
1.0,1.0,3300,700.0,211 East 53rd Street #9L,Midtown East
1.0,1.0,1900,725.0,135 Hawthorne Street #6E,Prospect Lefferts Gardens
2.0,2.0,12900,1437.0,130 West 12th Street #9C,Greenwich Village
4.5,4.0,17485,3905.0,10 Polhemus Place #TH,Park Slope
1.0,1.0,3200,800.0,370 E 76th Street #A1507,Upper East Side
1.0,2.0,2250,1100.0,80-45 Kew Gardens Road #304,Kew Gardens
1.0,1.0,3200,800.0,370 E 76th Street #A1507,Upper East Side
1.0,1.0,3900,600.0,270 West 17th Street #7E,Chelsea
1.0,1.0,2050,850.0,175 Concord Street #3,Downtown Brooklyn
1.0,3.0,2750,1100.0,2270 Adam Clayton Powell #5,Central Harlem
2.0,3.0,6380,1207.0,180 Montague Street #30B,Brooklyn Heights
1.0,1.0,4025,728.0,431 W 37th Street #7D,Midtown West
1.0,2.0,2950,900.0,524 East 84th Street #2W,Yorkville
1.0,1.0,5500,950.0,361 Bleecker Street #3,West Village
1.0,2.0,4250,1037.0,99 Gold Street #4I,Vinegar Hill
2.5,2.0,9500,1495.0,4 West 21st Street #8D,Flatiron
1.0,1.0,3600,669.0,215 East 96th Street #39F,Yorkville
4.5,5.0,25000,2988.0,212 Warren Street #16L,Battery Park City
3.5,3.0,11500,2400.0,167 East 61st Street #9DE,Lenox Hill
2.5,2.0,11750,1300.0,11 Great Jones Street #3A,Noho
3.0,3.0,25000,2439.0,207 East 57th Street #3435B,Midtown East
1.0,2.0,4800,903.0,330 East 38th Street #17J,Murray Hill
2.5,2.0,11750,1300.0,11 Great Jones Street #3A,Noho
3.0,3.0,25000,2439.0,207 East 57th Street #3435B,Midtown East
1.0,2.0,1700,900.0,71-73 W 174th Street #733R,Morris Heights
1.0,1.0,2495,550.0,336 East 30th Street #3A,Kips Bay
1.0,2.0,4985,861.0,301 West 53rd Street #8C,Midtown West
1.0,1.0,2500,900.0,58 East 127th Street #2,Central Harlem
1.0,1.0,4095,800.0,59 Fifth Avenue #3A,Greenwich Village
1.0,1.0,3600,672.0,303 E 33rd Street #6E,Kips Bay
1.5,4.0,5995,1650.0,320 2nd Avenue #FL5,Gramercy Park
2.0,2.0,3579,1200.0,275 Park Avenue #6P,Clinton Hill
1.0,3.0,1650,824.0,975 Summit Avenue #2R,Highbridge
1.0,3.0,1900,1100.0,61-09 Catalpa Avenue #1,Glendale
1.0,4.0,2500,1200.0,455 Woodward Avenue #1,Ridgewood
1.0,3.0,2500,1100.0,17-14  Linden Street #1,Ridgewood
1.5,3.0,2800,1300.0,295 Saint Nicholas Avenue #1,Bushwick
1.0,1.0,3675,677.0,250 North 10th #624,Williamsburg
1.0,2.0,3700,710.0,112 West 72nd Street #8A,Lincoln Square
1.0,1.0,4150,647.0,30 West 63rd Street #3V,Lincoln Square
2.0,2.0,5095,1047.0,250 North 10th Street #233,Williamsburg
1.0,2.0,2195,1000.0,690 Monroe Street #2,Stuyvesant Heights
1.0,2.0,6800,1200.0,24 Harrison Street #2,Tribeca
1.0,2.0,2300,950.0,308 Lewis Avenue #3,Bedford-Stuyvesant
1.0,1.0,1725,670.0,142-02 84th Drive #1F,Briarwood
1.0,1.0,2250,900.0,28-47 37th Street #3,Astoria
2.0,2.0,8950,1429.0,220 Riverside Boulevard #46C,Lincoln Square
2.0,3.0,2800,1350.0,298 West 137th Street #B,Central Harlem
1.0,1.0,3400,772.0,2280 Frederick Douglass Boulevard #7F,Central Harlem
1.0,1.0,3990,750.0,153 East 57th Street #20B,Midtown East
1.0,1.0,2200,920.0,48-05 42nd Street #6,Sunnyside
1.0,3.0,2200,800.0,569 West 184 #2,Fort George
1.0,3.0,4350,1200.0,140 Berkeley Place #1,Park Slope
2.0,2.0,5500,996.0,425 Central Park West #6D,Manhattan Valley
2.0,2.0,12535,2000.0,577 Broadway #3F,Soho
1.0,3.0,2200,800.0,569 West 184th Street #2,Fort George
1.5,2.0,4750,1116.0,420 East 55th Street #10C,Sutton Place
2.0,2.0,6250,1414.0,1 Main Street #4K,DUMBO
1.0,1.0,1750,875.0,78-11 Kew Forest Lane #4,Forest Hills
2.5,2.0,7995,1372.0,80 Riverside Boulevard #7S,Lincoln Square
2.0,2.0,4000,1143.0,545 Washington Avenue #506,Clinton Hill
4.5,4.0,29000,3348.0,50 Riverside Boulevard #29B,Lincoln Square
1.0,1.0,3670,656.0,71 Broadway #5B,Financial District
1.0,1.0,2215,710.0,245 East 124th Street #7F,East Harlem
1.0,1.0,3670,656.0,71 Broadway #5B,Financial District
1.0,1.0,4355,660.0,305 West 50th Street #26C,Midtown West
1.0,1.0,3700,720.0,54 Spring Street #2F,Nolita
2.0,2.0,6475,950.0,240 East 86th Street #12N,Yorkville
1.0,2.0,4815,951.0,442 East 20th Street #7E,Stuyvesant Town/PCV
2.0,2.0,5610,1211.0,441 East 20th Street #4F,Stuyvesant Town/PCV
4.5,4.0,32500,4090.0,1 Morton Square TOWNHOUSE2,West Village
2.0,2.0,5750,1036.0,35 W 33rd Street #30D,Midtown South
2.5,2.0,8500,1690.0,75 West Street #16C,Financial District
1.0,1.0,2200,1000.0,553A Monroe Street #2,Stuyvesant Heights
1.0,3.0,3000,1100.0,1151 Dean Street #3C,Crown Heights
2.0,2.0,7995,1314.0,250 East 49th #6AB,Turtle Bay
1.0,2.0,2707,810.0,283 Devoe Street #3R,East Williamsburg
1.0,1.0,3640,650.0,315 West 57th Street #19A,Midtown West
1.0,1.0,3750,707.0,77 Park Avenue #12B,Murray Hill
1.0,1.0,3450,650.0,635 West 42nd Street #12M,Midtown West
2.5,2.0,8695,1365.0,201 East 87th Street #17R,Yorkville
1.0,1.0,2700,560.0,359 15th Street #2L,Park Slope
1.0,1.5,2065,900.0,264 Irving Avenue #3L,Bushwick
1.5,1.0,4950,720.0,124 East 79th Street #3C,Upper East Side
1.5,1.0,2100,900.0,529 Decatur Street #2,Stuyvesant Heights
1.0,1.0,5800,732.0,400 Park Avenue South #25D,NoMad
1.0,2.0,4800,903.0,330 East 38th Street #17J,Murray Hill
1.0,1.0,3200,630.0,348 East 89th Street #6,Yorkville
1.0,1.0,3000,720.0,235 East 40th Street #23D,Murray Hill
2.0,2.0,7995,1153.0,212 Warren Street #4R,Battery Park City
3.5,3.0,35000,3005.0,20 West 53rd Street #18A,Midtown
1.0,1.0,1775,780.0,1135 Pelham Parkway North #6E,Pelham Gardens
1.0,1.0,1625,713.0,98-23 Horace Harding Expressway #BAL1F,Corona
1.0,1.0,3165,602.0,303 E 83rd Street #30H,Yorkville
1.0,1.0,3735,698.0,140 Riverside Boulevard #1512,Lincoln Square
2.0,3.0,2699,1397.0,2160 Matthews Avenue #7P,Bronxdale
2.0,2.0,3200,995.0,64 Maspeth Avenue #1B,East Williamsburg
2.0,2.0,2000,950.0,61 Cooper Street #3B,Inwood
1.0,1.0,4850,825.0,211 East 51st Street #11C,Turtle Bay
1.0,1.5,3250,1100.0,79 2nd Place #4,Carroll Gardens
1.0,1.0,3500,810.0,375 South End Avenue #9H,Battery Park City
1.0,3.0,2700,900.0,18 Charlotte Street #2A,Ridgewood
2.0,2.0,2100,950.0,462 E 134th Street #2,North New York
2.0,2.0,2100,950.0,462 E 134th Street #2,North New York
1.0,2.0,2250,1000.0,462 E 134th Street #3,North New York
1.0,4.0,2200,1100.0,1143 Forest Avenue #2,Morrisania
2.5,2.0,8500,1347.0,205 East 85th Street #8J,Yorkville
1.0,2.0,1650,800.0,1012 Evergreen #1,Soundview
2.0,2.0,3600,997.0,130 Ocean Parkway #8B,Kensington
1.0,1.0,3250,800.0,556 State Street #7BS,Boerum Hill
2.0,2.0,13500,1777.0,344 Bowery #5,Noho
1.0,1.0,4650,633.0,120 West 21st Street #1011,Chelsea
1.0,1.0,2500,655.0,127 Meserole Street #2B,Williamsburg
1.0,2.5,3050,1050.0,214 Smith Street #3,Cobble Hill
1.0,3.0,3600,1000.0,612 Metropolitan Avenue #3A,Williamsburg
2.5,2.0,19000,1936.0,150 Charles Street #7DS,West Village
2.0,2.0,7850,1217.0,211 East 13th Street #2H,East Village
1.0,1.0,4750,750.0,280 Park Avenue South #6L,Flatiron
3.5,3.0,9000,2412.0,103 Saint Marks Place #2,Park Slope
2.0,2.0,5650,952.0,111 Worth Street #PHB,Civic Center
1.0,1.0,3495,850.0,245 East 54th Street #17M,Midtown East
1.0,1.0,5750,1000.0,217 West 13th Street #3,West Village
2.0,2.0,4695,1037.0,101 W. 90th Street #7J,Upper West Side
2.5,2.0,6380,1104.0,100 W 58th Street #12C,Midtown
2.0,2.0,5587,1018.0,515 West 52nd Street #1018,Midtown West
2.0,3.0,8447,1400.0,88 Leonard Street #1701,Tribeca
1.0,1.0,2215,710.0,245 East 124th Street #7F,East Harlem
2.0,2.0,5900,1000.0,275 West 96th Street #9O,Upper West Side
2.5,2.0,12500,2000.0,304 West 77th Street #1,Upper West Side
2.0,2.0,3750,1009.0,161 East 110th Street #8E,East Harlem
2.0,2.0,7500,1124.0,135 West 52nd Street #15B,Midtown
1.5,1.0,4695,919.0,310 West 52nd Street #7J,Midtown West
1.0,1.0,1600,735.0,7410 Ridge Boulevard #1B,Bay Ridge
1.0,2.0,2379,1700.0,1227 Broadway #2R,Bushwick
2.0,2.0,3600,1000.0,1677 Lexington Avenue #3G,East Harlem
1.0,1.0,1600,735.0,7410 Ridge Boulevard #1B,Bay Ridge
2.0,2.0,6500,1411.0,75 Wall Street #19O,Financial District
3.5,3.0,19950,3062.0,423 West Street #6DPLX,West Village
2.5,2.0,7900,1549.0,50 Riverside Boulevard #14H,Lincoln Square
3.0,4.0,17880,2283.0,200 East 94th Street #1509,Yorkville
1.0,1.0,1700,700.0,210-04 43rd Avenue #3,Bayside
1.0,1.5,2700,800.0,38-10 28th Street 2ND-FLOOR,Long Island City
1.5,1.0,5350,1094.0,146 West 57th Street #52C,Midtown
3.0,4.0,6500,2426.0,2767 East 66th Street ,Mill Basin
1.0,1.0,3500,800.0,307 East 44th Street #1404,Turtle Bay
1.0,1.0,2500,760.0,158-18 Riverside Drive West #6H,Washington Heights
2.0,2.0,5275,1050.0,2 Gold Street #1703,Financial District
1.5,3.0,2800,1340.0,542 80th Street #2,Bay Ridge
1.0,3.0,2875,1200.0,579 Fifth Avenue #6,Park Slope
1.0,2.0,2125,1037.0,96-10 57th Avenue #ROM10M,Corona
1.0,2.0,1800,900.0,71-73 W 174th Street #731R,Morris Heights
1.0,2.0,1800,800.0,686 Putnam Avenue #3,Stuyvesant Heights
1.0,1.0,3900,806.0,205 Water Street #6N,DUMBO
1.0,2.0,2300,1000.0,632 Lexington Avenue #2,Stuyvesant Heights
1.0,1.0,4149,945.0,100 South 4th Street #4B,Williamsburg
1.0,1.0,4015,945.0,100 South 4th Street #4G,Williamsburg
1.0,1.0,16000,3000.0,262 Bowery #2,Nolita
1.0,1.0,4850,825.0,211 East 51st Street #11C,Turtle Bay
2.0,3.0,2500,1000.0,1617 Pacific Street #2,Crown Heights
2.5,2.0,8695,1365.0,201 East 87th Street #17R,Yorkville
2.5,2.0,11500,1881.0,305 East 51st Street #9A,Turtle Bay
2.0,2.0,6950,1477.0,610 West 110th Street #6C,Upper West Side
1.0,2.0,2700,1200.0,312 Greene Avenue #2,Bedford-Stuyvesant
1.0,2.0,3400,805.0,78 Skillman Avenue #1,Williamsburg
1.0,1.0,2000,700.0,23-26 29th Street #3,Astoria
1.0,1.0,3100,650.0,400 East 54th Street #12G,Sutton Place
1.5,2.0,4700,1155.0,1641 Third Avenue #15K,Yorkville
1.0,3.0,5158,1148.0,14 Stuyvesant Oval #6B,Stuyvesant Town/PCV
2.0,2.0,5883,1260.0,303 E 83rd Street #8B,Yorkville
1.0,1.0,4395,735.0,100 W 26th Street #29E,Chelsea
2.0,2.0,5650,1000.0,214 Front Street #2C,Fulton/Seaport
2.0,4.0,3200,1300.0,71 Troutman #2R,Bushwick
1.0,1.0,3800,950.0,48 East 68th Street #GROUND,Lenox Hill
1.0,1.0,3295,731.0,75 West Street #7F,Financial District
1.0,1.0,3700,723.0,201 West 72nd Street #8G,Upper West Side
2.0,2.0,8500,1391.0,333 East 91st Street #21C,Yorkville
1.0,1.0,3100,725.0,85 John Street #8J,Fulton/Seaport
1.0,1.0,3600,701.0,100 W 58th Street #6H,Midtown
1.0,1.0,3500,616.0,250 North 10th Street #212,Williamsburg
1.0,2.0,1900,900.0,108 MacDonough #4,Bedford-Stuyvesant
2.5,4.0,9850,2500.0,43 Douglass Street #A,Cobble Hill
2.0,2.0,18995,1763.0,35 West 15th Street #22B,Flatiron
2.5,2.0,7500,1286.0,60 Riverside Boulevard #729,Lincoln Square
1.0,4.0,4000,900.0,146 South 2nd Street #3L,Williamsburg
1.0,3.0,2585,1100.0,729 Lafayette Avenue #3,Bedford-Stuyvesant
2.0,3.0,3299,1086.0,834 Hicks Street #2,Red Hook
1.5,2.0,2599,1560.0,82 Lorraine Street #1,Red Hook
2.0,3.0,3299,1086.0,832 Hicks Street #2,Red Hook
2.0,3.0,7500,1450.0,400 East 54th Street #10C,Sutton Place
2.0,2.0,1849,1100.0,2110 Barnes #3C,Bronxdale
3.5,3.0,12500,2658.0,1479 First Avenue #2,Upper East Side
1.0,3.0,2300,1100.0,32-01 75th Street #3,Jackson Heights
2.5,2.0,7450,1586.0,360 Furman Street #203,Brooklyn Heights
1.0,1.0,3621,590.0,400 West 63rd Street #602,Lincoln Square
3.0,3.0,11370,1789.0,400 West 63rd Street #2102,Lincoln Square
1.0,1.0,3800,733.0,350 West 43rd Street #25D,Midtown West
3.0,3.0,11370,1789.0,400 West 63rd Street #2102,Lincoln Square
1.0,1.0,2195,750.0,499 Fort Washington Avenue #2E,Hudson Heights
1.0,1.0,1550,600.0,65 Seaman #3A,Inwood
2.0,1.0,3300,760.0,300 East 93rd Street #43C,Yorkville
1.0,2.0,3600,760.0,182 E 95th Street #5H,Carnegie Hill
2.0,2.0,6200,1150.0,321 West 110th Street #14C,Central Harlem
1.0,1.0,3500,812.0,67 Liberty Street #16A,Financial District
2.0,2.0,4485,1202.0,343 Gold Street #3810,Downtown Brooklyn
1.0,2.0,3907,951.0,283 Avenue C #9E,Stuyvesant Town/PCV
1.0,1.0,3800,692.0,555 West 23rd Street #N10M,West Chelsea
2.0,2.0,2300,1100.0,63-95 Austin Street #2K,Rego Park
1.0,1.0,3795,702.0,201 East 87th Street #18H,Yorkville
1.0,2.0,1650,860.0,1985 Sedgwick Avenue #1B,University Heights
1.0,1.0,1750,735.0,84-20 Austin Street #7F,Kew Gardens
2.0,2.0,2560,1156.0,98-05 67th Avenue #9K,Rego Park
1.0,1.0,1775,629.0,102-45 62nd Road #7P,Forest Hills
1.0,2.0,2250,1100.0,80-45 Kew Gardens Road #304,Kew Gardens
1.5,1.0,3200,600.0,107 West 70th Street #1F,Lincoln Square
2.5,3.0,12000,1625.0,40 Central Park South #17A,Central Park South
2.0,2.0,5500,1186.0,90 William Street #10B,Financial District
2.0,1.0,5750,966.0,250 East 53rd Street #2503,Turtle Bay
1.0,2.0,2250,923.0,143-20 Hoover Avenue ,Briarwood
1.0,3.0,1850,1500.0,1338 Bergen Street #14,Crown Heights
1.0,1.0,1795,813.0,96-08 57th Avenue #COP7B,Corona
1.0,1.0,3046,643.0,420 West 42nd Street #11G,Midtown West
3.0,3.0,13500,1868.0,60 Riverside Boulevard #3202,Lincoln Square
2.5,4.0,3600,2500.0,21-15 49th Street #1,Astoria
1.0,1.0,2300,800.0,103 North Henry Street #1,Greenpoint
3.0,2.0,5995,1631.0,250 East 40th Street #46A,Murray Hill
1.0,3.0,3000,1100.0,1151 Dean Street #3C,Crown Heights
1.0,2.0,3140,1684.0,3144 Emmons Avenue #209,Sheepshead Bay
1.0,1.0,3405,685.0,160 Riverside Boulevard #16C,Lincoln Square
1.0,1.0,3945,630.0,30 Washington Street #3P,DUMBO
2.0,2.0,3785,1050.0,97 Grand Avenue #4B,Clinton Hill
2.0,3.0,6277,1217.0,222 East 39th Street #9G,Murray Hill
1.0,1.0,2215,710.0,245 East 124th Street #7F,East Harlem
1.0,2.0,4734,905.0,139 North 10th Street #GG,Williamsburg
1.0,1.0,3175,584.0,307 Atlantic Avenue #6D,Boerum Hill
1.0,1.0,3269,700.0,250 Bedford Avenue 129-410,Williamsburg
2.0,3.0,4445,1415.0,97 Grand Avenue #1B,Clinton Hill
2.0,2.0,3600,1143.0,97 Grand Avenue #5C,Clinton Hill
1.5,3.0,3250,1400.0,259 Hart Street #3,Stuyvesant Heights
1.0,1.0,3458,680.0,250 Bedford Avenue 157-303,Williamsburg
1.0,1.0,4000,678.0,301 West 53rd Street #11G,Midtown West
1.5,1.0,6800,1115.0,721 Fifth Avenue #33E,Midtown
1.0,1.0,3250,652.0,28-18 Astoria Boulevard #401,Astoria
1.5,1.0,7000,1100.0,900 Park Avenue #14C,Upper East Side
1.0,1.0,4200,575.0,60 West 66th Street #28H,Lincoln Square
2.0,2.0,6245,1157.0,22 North 6th Street #23D,Williamsburg
2.0,3.0,3995,1000.0,456 West 167th Street #PH7B,Washington Heights
2.0,2.0,7995,1267.0,400 West 63rd Street #2404,Lincoln Square
1.5,1.0,4083,946.0,25 Broad Street #3E,Financial District
1.0,1.0,2500,650.0,229 Ainslie #1,Williamsburg
1.0,1.0,2500,650.0,229 Ainslie #1,Williamsburg
1.5,1.0,3208,1200.0,107 Greenpoint Avenue #A2,Greenpoint
1.0,2.0,1900,1100.0,336 69th Street #2,Bay Ridge
1.0,3.0,2550,800.0,375 Edgecombe Avenue #4,Hamilton Heights
1.0,2.0,4800,1200.0,28 Eighth Avenue #2,Park Slope
1.5,1.5,4450,900.0,401 East 80th Street #7A,Yorkville
1.0,1.0,3000,1000.0,544 Third Avenue #3,Murray Hill
1.0,1.0,2250,500.0,467 Columbus Avenue #5C,Upper West Side
3.0,3.0,22500,3256.0,252 Seventh Avenue #8H9H,Chelsea
2.0,2.0,5316,984.0,50 West 97th Street #12G,Upper West Side
1.0,1.0,5195,750.0,450 West 17th Street #721,West Chelsea
2.0,1.0,4250,937.0,180 Riverside Boulevard #3A,Lincoln Square
1.0,1.0,3395,634.0,160 Riverside Boulevard #15D,Lincoln Square
3.0,3.0,21000,1650.0,105 W 29th Street #PHA,Chelsea
1.0,1.0,4730,595.0,600 Washington Street #716,West Village
2.0,2.0,6600,1273.0,15 William Street #30I,Financial District
1.0,1.0,3127,610.0,101 Avenue D #11G,East Village
1.0,1.0,3328,655.0,101 Avenue D #10H,East Village
1.5,2.0,4650,861.0,99 Havemeyer Street #PHA,Williamsburg
2.0,3.0,9000,2500.0,126 North 1st Street TOWNHOUSE,Williamsburg
1.0,3.0,2600,1224.0,137-20 45th Avenue #5R,Flushing
1.0,1.0,3275,750.0,27 West 96th Street #4B,Upper West Side
1.0,3.0,3200,1200.0,718 West 171st Street #33,Washington Heights
1.0,1.0,3310,676.0,373 Wythe Avenue #8B,Williamsburg
1.0,1.0,2495,700.0,5 West 127th Street #1A,Central Harlem
2.0,2.0,4469,1099.0,70 Fleet Street #12F,Downtown Brooklyn
2.0,3.0,12500,2500.0,65 Greene Street #5FLR,Soho
2.0,3.0,12500,2500.0,65 Greene Street #5FLR,Soho
1.0,1.0,1700,750.0,"36-20, 168th Street #4B",Murray Hill (Queens)
1.0,1.0,3405,591.0,155 East 29th Street #31C,Kips Bay
1.0,1.0,4195,950.0,50 West 86th Street #A3,Upper West Side
1.0,2.0,2550,750.0,115  E 96th Street #24,Carnegie Hill
1.5,1.0,7125,1655.0,1 Main Street #11L,DUMBO
1.0,1.0,3800,830.0,420 West 25th Street #6K,West Chelsea
1.0,1.0,2950,650.0,300 East 40th Street #10F,Murray Hill
2.0,2.0,6500,991.0,105 Norfolk Street #5B,Lower East Side
2.0,2.0,4900,1050.0,148 N 10th Street 2-A-GARDEN,Williamsburg
1.0,2.0,2500,1000.0,552 53rd Street #2,Sunset Park
2.0,1.5,4750,931.0,80 Riverside Boulevard #3R,Lincoln Square
1.0,1.5,1900,800.0,576A   Morgan Avenue #1,Greenpoint
1.0,1.0,1775,961.0,1540 Pelham Parkway South #1B,Pelham Parkway
5.0,3.0,32000,2906.0,1 Central Park South #PH2011,Central Park South
1.0,1.0,2950,625.0,10 Mitchell Place #1A,Beekman
1.0,1.0,2300,700.0,407 East 77th Street #2W,Upper East Side
1.0,1.0,2300,700.0,407 East 77th Street #2W,Upper East Side
1.0,1.0,3000,771.0,101 Wyckoff Avenue #3G,Bushwick
2.5,2.0,9000,1345.0,200 Chambers Street #14G,Tribeca
1.0,1.0,2700,800.0,150 Remsen Street #2,Brooklyn Heights
1.0,2.0,3907,951.0,283 Avenue C #9E,Stuyvesant Town/PCV
2.0,2.0,4900,1100.0,100 Luquer Street #10A,Carroll Gardens
2.5,3.0,10550,1749.0,1113 York Avenue #14E,Lenox Hill
2.0,4.0,3300,1800.0,30 East 129th Street #2,Central Harlem
2.0,2.0,5750,1072.0,134 East 93rd Street #6A,Carnegie Hill
1.0,2.0,5000,800.0,135 West 16th Street #45,Chelsea
1.5,1.0,3895,956.0,327 Central Park West #8C,Upper West Side
1.0,3.0,2450,1000.0,901 Lincoln Place #2,Crown Heights
1.0,2.0,2199,900.0,413 Himrod Street #2R,Bushwick
2.0,1.0,7195,1321.0,655 6th Avenue #5C,Chelsea
1.0,1.0,4795,750.0,125 West 31st Street #34H,Midtown South
2.5,2.0,8500,1343.0,50 Riverside Boulevard 17F-TERRAC,Lincoln Square
2.0,3.0,6990,1439.0,240 East 27th Street #14H,Kips Bay
2.0,1.0,6000,904.0,135 West 52nd Street #15C,Midtown
2.0,2.0,5900,1200.0,77 West 55th Street #8B,Midtown
1.0,0.0,2605,600.0,10 W 74th Street #1H,Upper West Side
1.0,3.0,2600,1200.0,22-40 37th Street #2F,Astoria
1.0,1.0,3150,830.0,708 Lorimer Street #2R,Williamsburg
1.0,1.0,3640,650.0,315 West 57th Street #19A,Midtown West
1.5,3.0,3500,1800.0,8701 Shore Rd #143,Fort Hamilton
1.5,1.0,4560,755.0,1113 York Avenue #21F,Lenox Hill
1.0,1.0,4185,713.0,200 Atlantic Avenue #3F,Cobble Hill
2.0,2.0,4800,980.0,360 West 43rd Street #S7D,Midtown West
1.0,2.0,3250,800.0,4 West 104th Street #4B,Manhattan Valley
2.0,2.0,5500,968.0,1991 Broadway #16A,Lincoln Square
2.0,3.0,3800,1100.0,62 West 106th Street #6C,Manhattan Valley
2.0,2.0,5650,1234.0,2 Northside Piers #10H,Williamsburg
1.0,2.0,1700,700.0,2358 Pacific Street #2,Crown Heights
2.0,2.0,13000,1228.0,345 West 14th Street #4C,Chelsea
1.0,2.0,1700,700.0,2358 Pacific Street #3,Crown Heights
1.0,1.0,3349,688.0,220 N 10th Street #4J,Williamsburg
1.0,1.0,1900,825.0,106 Steuben Street #2L,Clinton Hill
2.0,1.0,6250,904.0,135 West 52nd Street #14C,Midtown
5.0,4.0,17900,2740.0,60 Riverside Boulevard #421,Lincoln Square
2.0,2.0,6250,977.0,500 West 23rd Street #3D,West Chelsea
2.0,2.0,3300,1107.0,1400 Fifth Avenue #2R,Central Harlem
2.0,2.0,9950,1160.0,1 Morton Square #11EW,West Village
1.0,1.0,1500,475.0,556 West 188th Street #6B,Fort George
1.0,2.0,2100,1300.0,1305 Park Place #2,Weeksville
1.0,1.0,2900,684.0,302 2nd Street #12H,Park Slope
2.0,3.0,7975,1317.0,400 West 63rd Street #1101,Lincoln Square
1.0,1.0,2900,684.0,302 2nd Street #12H,Park Slope
2.0,2.0,7450,1300.0,77 Park Avenue #7F,Murray Hill
2.0,2.0,5995,1026.0,62 West 62nd Street #10E,Lincoln Square
1.0,1.0,2650,650.0,312 West 49th Street #1B,Midtown West
2.0,3.0,3199,1000.0,1060 Nostrand Avenue #1,Prospect Lefferts Gardens
1.0,2.0,2250,800.0,141 Montrose Avenue #5,Williamsburg
1.0,2.0,3600,750.0,324 E. 52nd Street #B,Turtle Bay
1.0,1.0,2050,600.0,367 Bedford Avenue #2F,Williamsburg
1.0,1.0,2931,633.0,395 Leonard Street #427,Williamsburg
2.0,2.0,3150,1052.0,300 West 135th Street #9J,Central Harlem
1.0,1.0,1500,700.0,868 Dekalb Avenue #3R,Stuyvesant Heights
1.0,1.0,1500,700.0,868 Dekalb Avenue #3R,Stuyvesant Heights
1.0,2.0,2100,1400.0,2150 70th Street #2,Bensonhurst
1.0,2.0,4100,900.0,404 East 66th Street #7H,Lenox Hill
1.0,2.0,2895,1100.0,417 West 120 #5B,Morningside Heights
1.0,2.0,1650,2070.0,280 City Island Avenue #2,City Island
2.5,3.0,4500,1400.0,249 Eldert Street #2,Bushwick
1.0,1.0,2800,750.0,504 Grand Street #B24,Lower East Side
